CommitHash,Author,Date,Message,File,Insertions,Deletions
602c06a,MadhavArora1213,2026-01-21,"feat: add common Icon, TopHeader, and UserHeader components.","frontend/src/components/common/Icon.jsx",29,7
602c06a,MadhavArora1213,2026-01-21,"feat: add common Icon, TopHeader, and UserHeader components.","frontend/src/components/common/TopHeader.jsx",3,55
602c06a,MadhavArora1213,2026-01-21,"feat: add common Icon, TopHeader, and UserHeader components.","frontend/src/components/common/UserHeader.jsx",2,2
4b8a203,MadhavArora1213,2026-01-21,"feat: implement common Icon component and TopHeader and UserHeader UI.","frontend/src/components/common/Icon.jsx",24,2
4b8a203,MadhavArora1213,2026-01-21,"feat: implement common Icon component and TopHeader and UserHeader UI.","frontend/src/components/common/TopHeader.jsx",3,3
4b8a203,MadhavArora1213,2026-01-21,"feat: implement common Icon component and TopHeader and UserHeader UI.","frontend/src/components/common/UserHeader.jsx",8,28
6c384e5,MadhavArora1213,2026-01-17,"update csr","frontend/src/pages/CSR.jsx",85,59
8e4f866,MadhavArora1213,2026-01-17,"feat: add How It Works page to explain platform usage with steps and FAQs.","frontend/src/pages/HowItWorks.jsx",1,0
41141df,MadhavArora1213,2026-01-17,"feat: implement How It Works page detailing platform usage with steps and FAQs.","frontend/src/pages/HowItWorks.jsx",9,7
b332bbe,MadhavArora1213,2026-01-17,"feat: add UserFooter component for site navigation, legal links, and social media integration.","frontend/src/components/common/UserFooter.jsx",1,1
2a47fa7,MadhavArora1213,2026-01-17,"feat: Add How It Works page detailing platform steps and common questions.","frontend/src/pages/HowItWorks.jsx",84,198
2b0b38f,MadhavArora1213,2026-01-17,"feat: add How It Works page detailing platform steps, benefits, and frequently asked questions.","frontend/src/pages/HowItWorks.jsx",158,211
264b588,MadhavArora1213,2026-01-17,"feat: Add ServicesOverview page component with service details, features, and a "why choose us" section.","frontend/src/pages/ServicesOverview.jsx",3,23
9dd442b,MadhavArora1213,2026-01-17,"feat: create ServicesOverview page to showcase services, benefits, and a call to action.","frontend/src/pages/ServicesOverview.jsx",63,42
5b30375,MadhavArora1213,2026-01-17,"feat: Add Services Overview page displaying service categories, statistics, and calls to action.","frontend/src/pages/ServicesOverview.jsx",86,132
49e23b1,MadhavArora1213,2026-01-17,"feat: add new `ServicesOverview` page component to display platform services and features.","frontend/src/pages/ServicesOverview.jsx",77,102
75e3bc5,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/ServicesOverview.jsx",116,142
102e9ea,MadhavArora1213,2026-01-17,"uppdated","frontend/src/pages/ServicesOverview.jsx",175,220
111fccc,MadhavArora1213,2026-01-17,"correct about us","frontend/src/pages/AboutUs.jsx",1,1
18c9955,MadhavArora1213,2026-01-17,"about us","frontend/src/pages/AboutUs.jsx",74,53
d9755d0,MadhavArora1213,2026-01-17,"feat: add new About Us page component with company vision, values, and details","frontend/src/pages/AboutUs.jsx",74,78
1a3e4fd,MadhavArora1213,2026-01-17,"updated","frontend/src/pages/AboutUs.jsx",80,91
0260492,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/AboutUs.jsx",110,85
63a8f89,MadhavArora1213,2026-01-17,"update about us","frontend/src/pages/AboutUs.jsx",103,329
d436c7b,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/ResellingAgreement.jsx",1,1
e67cd7b,MadhavArora1213,2026-01-17,"update reselling","frontend/src/pages/ResellingAgreement.jsx",0,6
6284fc4,MadhavArora1213,2026-01-17,"feat: add Reselling Agreement page detailing partnership terms and conditions.","frontend/src/pages/ResellingAgreement.jsx",109,111
8d00cec,MadhavArora1213,2026-01-17,"resellingbaggreementr update","frontend/src/pages/ResellingAgreement.jsx",144,23
23b7f51,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/DataProtection.jsx",3,3
2378eaf,MadhavArora1213,2026-01-17,"corect","frontend/src/pages/DataProtection.jsx",3,3
bcc54c4,MadhavArora1213,2026-01-17,"data policy","frontend/src/pages/DataProtection.jsx",142,33
9e96f2d,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/TrademarkPolicy.jsx",4,3
d0984b1,MadhavArora1213,2026-01-17,"feat: Add a new page for displaying the Trademark Policy.","frontend/src/pages/TrademarkPolicy.jsx",9,3
7178379,MadhavArora1213,2026-01-17,"update trademark policy","frontend/src/pages/TrademarkPolicy.jsx",160,19
95378d9,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/TermsAndConditions.jsx",1,1
967fb8e,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/TermsAndConditions.jsx",73,75
7e29ed3,MadhavArora1213,2026-01-17,"update terms and conditions","frontend/src/pages/TermsAndConditions.jsx",126,29
3d599b8,MadhavArora1213,2026-01-17,"update ui","frontend/src/pages/RefundPolicy.jsx",181,93
7d1f4e5,MadhavArora1213,2026-01-17,"correct","frontend/src/pages/RefundPolicy.jsx",81,99
29d3f89,MadhavArora1213,2026-01-16,"update","frontend/src/pages/RefundPolicy.jsx",96,143
5374b1b,MadhavArora1213,2026-01-16,"refend policy","frontend/src/pages/RefundPolicy.jsx",182,34
c852009,MadhavArora1213,2026-01-16,"correct","frontend/src/pages/CookiePolicy.jsx",163,130
d52574c,MadhavArora1213,2026-01-16,"correct","frontend/src/pages/CookiePolicy.jsx",160,28
dee8bff,MadhavArora1213,2026-01-16,"correct","frontend/src/pages/PrivacyPolicy.jsx",3,1
e4ac301,MadhavArora1213,2026-01-16,"updated","frontend/src/pages/PrivacyPolicy.jsx",12,12
d57c960,MadhavArora1213,2026-01-16,"updated","frontend/src/pages/PrivacyPolicy.jsx",45,40
92b9733,MadhavArora1213,2026-01-16,"udpated teh ui","frontend/src/index.css",28,0
92b9733,MadhavArora1213,2026-01-16,"udpated teh ui","frontend/src/pages/PrivacyPolicy.jsx",178,215
63789f6,MadhavArora1213,2026-01-16,"correct","frontend/src/pages/PrivacyPolicy.jsx",236,21
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/components/common/Icon.jsx",8,0
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/components/common/PolicyPageLayout.jsx",209,0
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/components/common/UserFooter.jsx",53,94
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/CookiePolicy.jsx",40,464
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/DataProtection.jsx",47,95
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/PrivacyPolicy.jsx",38,388
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/RefundPolicy.jsx",37,508
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/ResellingAgreement.jsx",42,93
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/TermsAndConditions.jsx",23,329
401c65e,MadhavArora1213,2026-01-16,"footer pages updated","frontend/src/pages/TrademarkPolicy.jsx",34,83
1d792bc,MadhavArora1213,2026-01-16,"user footer updated","frontend/src/components/common/UserFooter.jsx",19,505
c64b329,MadhavArora1213,2026-01-16,"correct","frontend/src/components/common/UserFooter.jsx",5,5
b9ec563,MadhavArora1213,2026-01-16,"correct","frontend/src/components/common/UserFooter.jsx",6,6
aa98cab,MadhavArora1213,2026-01-15,"updated","backend/src/controllers/adminPublicationManagementController.js",38,38
95008c7,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/PublicationDetailPage.jsx",1,1
1cd8729,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/PressPackDetailPage.jsx",2,2
1cd8729,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/PressPacksPage.jsx",11,13
1cd8729,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/RealEstateProfessionalDetail.jsx",3,3
1cd8729,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/RealEstateProfessionalsList.jsx",6,6
187771a,MadhavArora1213,2026-01-15,"correct","frontend/src/components/common/AwardsListing.jsx",3,3
187771a,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/AwardDetailPage.jsx",3,3
f1a4189,MadhavArora1213,2026-01-15,"update ui","frontend/src/pages/PublicationDetailPage.jsx",6,6
f1a4189,MadhavArora1213,2026-01-15,"update ui","frontend/src/pages/PublicationsPage.jsx",6,6
35d55fe,MadhavArora1213,2026-01-15,"correct","backend/src/controllers/adminPublicationManagementController.js",29,2
35d55fe,MadhavArora1213,2026-01-15,"correct","backend/src/models/PublicationManagement.js",40,6
35d55fe,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/PublicationsPage.jsx",180,180
35d55fe,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/admin/PublicationManagement.jsx",99,1
3f05635,MadhavArora1213,2026-01-15,"correct paparazzi error","backend/src/controllers/paparazziController.js",28,34
3f05635,MadhavArora1213,2026-01-15,"correct paparazzi error","backend/src/models/Paparazzi.js",83,0
3f05635,MadhavArora1213,2026-01-15,"correct paparazzi error","frontend/src/components/admin/PaparazziManagement.jsx",36,99
37968e2,MadhavArora1213,2026-01-15,"updsated","backend/src/controllers/adminPaparazziCreationsController.js",203,0
37968e2,MadhavArora1213,2026-01-15,"updsated","backend/src/controllers/paparazziController.js",349,1
37968e2,MadhavArora1213,2026-01-15,"updsated","backend/src/routes/adminPaparazziCreations.js",34,9
37968e2,MadhavArora1213,2026-01-15,"updsated","backend/src/routes/paparazzi.js",28,1
37968e2,MadhavArora1213,2026-01-15,"updsated","frontend/src/components/admin/PaparazziManagement.jsx",411,3
37968e2,MadhavArora1213,2026-01-15,"updsated","frontend/src/pages/admin/PaparazziCreations.jsx",342,12
8055ded,MadhavArora1213,2026-01-15,"correct","backend/src/routes/podcasters.js",38,24
4def6e0,MadhavArora1213,2026-01-15,"correct","backend/src/controllers/podcasterController.js",40,26
f519342,MadhavArora1213,2026-01-15,"feat: Implement podcaster management functionality and add a common Icon component.","backend/src/controllers/podcasterController.js",5,2
f519342,MadhavArora1213,2026-01-15,"feat: Implement podcaster management functionality and add a common Icon component.","backend/src/models/Podcaster.js",3,3
8f29d4a,MadhavArora1213,2026-01-15,"correct","backend/src/controllers/podcasterController.js",229,0
8f29d4a,MadhavArora1213,2026-01-15,"correct","backend/src/routes/podcasters.js",21,0
8f29d4a,MadhavArora1213,2026-01-15,"correct","frontend/src/components/admin/PodcasterManagementView.jsx",335,14
8f29d4a,MadhavArora1213,2026-01-15,"correct","frontend/src/components/common/Icon.jsx",26,0
ff48e8e,MadhavArora1213,2026-01-15,"orrect","frontend/src/components/admin/PowerlistManagement.jsx",0,36
649ea00,MadhavArora1213,2026-01-15,"correct","frontend/src/components/admin/PowerlistManagement.jsx",73,46
48955f3,MadhavArora1213,2026-01-15,"correct","frontend/src/components/admin/PowerlistManagement.jsx",0,120
4861457,MadhavArora1213,2026-01-15,"updated","backend/src/controllers/powerlistNominationController.js",179,0
4861457,MadhavArora1213,2026-01-15,"updated","backend/src/routes/powerlistNominations.js",24,0
4861457,MadhavArora1213,2026-01-15,"updated","frontend/src/components/admin/PowerlistManagement.jsx",258,13
4861457,MadhavArora1213,2026-01-15,"updated","frontend/src/components/common/Icon.jsx",6,0
50d2d1f,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/admin/PublicationManagement.jsx",7,0
7e95834,MadhavArora1213,2026-01-15,"updated","backend/src/controllers/publicationController.js",105,0
cac8469,MadhavArora1213,2026-01-15,"updated","backend/src/routes/publications.js",1,0
cac8469,MadhavArora1213,2026-01-15,"updated","frontend/src/components/admin/PublicationManagement.jsx",253,155
114c647,MadhavArora1213,2026-01-15,"correct","frontend/src/pages/admin/PublicationManagement.jsx",1,7
1207dca,MadhavArora1213,2026-01-15,"updated","backend/src/controllers/adminPublicationManagementController.js",71,0
1207dca,MadhavArora1213,2026-01-15,"updated","backend/src/routes/adminPublicationManagement.js",7,0
1207dca,MadhavArora1213,2026-01-15,"updated","frontend/src/pages/admin/PublicationManagement.jsx",135,0
134daa1,MadhavArora1213,2026-01-15,"feat: Add admin sidebar component with navigation, user information, and dropdown menus.","frontend/src/components/admin/Sidebar.jsx",2,12
